Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths
2021/09/16 05:00:00+00,Prairie Mountain Health,9,4167,56,4028,83
2021/09/16 05:00:00+00,Southern Health-Santé Sud,29,8286,122,7962,202
2021/09/16 05:00:00+00,Winnipeg,23,34554,148,33594,812
2021/09/17 05:00:00+00,All,46,59662,520,57935,1207
2021/09/17 05:00:00+00,Interlake-Eastern,11,4427,69,4304,54
2021/09/17 05:00:00+00,Northern,2,8195,140,7999,56
2021/09/17 05:00:00+00,Prairie Mountain Health,5,4172,51,4038,83
2021/09/17 05:00:00+00,Southern Health-Santé Sud,14,8300,114,7984,202
2021/09/17 05:00:00+00,Winnipeg,14,34568,146,33610,812
2021/09/18 05:00:00+00,All,61,59723,517,57997,1209
2021/09/18 05:00:00+00,Interlake-Eastern,6,4433,72,4307,54
2021/09/18 05:00:00+00,Northern,4,8199,138,8005,56
2021/09/18 05:00:00+00,Prairie Mountain Health,10,4182,54,4045,83
2021/09/18 05:00:00+00,Southern Health-Santé Sud,23,8323,108,8012,203
2021/09/18 05:00:00+00,Winnipeg,18,34586,145,33628,813
2021/09/19 05:00:00+00,All,40,59763,506,58048,1209
2021/09/19 05:00:00+00,Interlake-Eastern,11,4444,71,4319,54
2021/09/19 05:00:00+00,Northern,2,8201,133,8012,56
2021/09/19 05:00:00+00,Prairie Mountain Health,5,4187,55,4049,83
2021/09/19 05:00:00+00,Southern Health-Santé Sud,10,8333,99,8031,203
2021/09/19 05:00:00+00,Winnipeg,12,34598,148,33637,813
2021/09/20 05:00:00+00,All,60,59823,512,58102,1209
2021/09/20 05:00:00+00,Interlake-Eastern,5,4449,70,4325,54
2021/09/20 05:00:00+00,Northern,12,8213,142,8015,56
2021/09/20 05:00:00+00,Prairie Mountain Health,8,4195,53,4059,83
2021/09/20 05:00:00+00,Southern Health-Santé Sud,23,8356,100,8053,203
2021/09/20 05:00:00+00,Winnipeg,12,34610,147,33650,813
2021/09/21 05:00:00+00,All,54,59877,502,58166,1209
2021/09/21 05:00:00+00,Interlake-Eastern,4,4453,67,4332,54
2021/09/21 05:00:00+00,Northern,2,8215,143,8016,56
2021/09/21 05:00:00+00,Prairie Mountain Health,12,4207,54,4070,83
2021/09/21 05:00:00+00,Southern Health-Santé Sud,21,8377,103,8071,203
2021/09/21 05:00:00+00,Winnipeg,15,34625,135,33677,813
2021/09/22 05:00:00+00,All,71,59948,418,58321,1209
2021/09/22 05:00:00+00,Interlake-Eastern,3,4456,36,4366,54
2021/09/22 05:00:00+00,Northern,6,8221,92,8073,56
2021/09/22 05:00:00+00,Prairie Mountain Health,11,4218,55,4080,83
2021/09/22 05:00:00+00,Southern Health-Santé Sud,32,8409,106,8100,203
2021/09/22 05:00:00+00,Winnipeg,19,34644,129,33702,813
2021/09/23 05:00:00+00,All,61,60009,422,58377,1210
2021/09/23 05:00:00+00,Interlake-Eastern,4,4460,35,4371,54
2021/09/23 05:00:00+00,Northern,5,8226,93,8077,56
2021/09/23 05:00:00+00,Prairie Mountain Health,9,4227,56,4088,83
2021/09/23 05:00:00+00,Southern Health-Santé Sud,28,8437,104,8130,203
2021/09/23 05:00:00+00,Winnipeg,15,34659,134,33711,814
2021/09/24 05:00:00+00,All,94,60103,457,58436,1210
2021/09/24 05:00:00+00,Interlake-Eastern,8,4468,37,4377,54
2021/09/24 05:00:00+00,Northern,3,8229,96,8077,56
2021/09/24 05:00:00+00,Prairie Mountain Health,16,4243,63,4097,83
2021/09/24 05:00:00+00,Southern Health-Santé Sud,40,8477,112,8162,203
2021/09/24 05:00:00+00,Winnipeg,27,34686,149,33723,814
2021/09/25 05:00:00+00,All,126,60229,508,58509,1212
2021/09/25 05:00:00+00,Interlake-Eastern,9,4477,40,4383,54
2021/09/25 05:00:00+00,Northern,8,8237,101,8080,56
2021/09/25 05:00:00+00,Prairie Mountain Health,25,4268,74,4111,83
2021/09/25 05:00:00+00,Southern Health-Santé Sud,53,8530,135,8190,205
2021/09/25 05:00:00+00,Winnipeg,31,34717,158,33745,814
2021/09/26 05:00:00+00,All,71,60300,527,58560,1213
2021/09/26 05:00:00+00,Interlake-Eastern,3,4480,38,4388,54
2021/09/26 05:00:00+00,Northern,8,8245,108,8081,56
2021/09/26 05:00:00+00,Prairie Mountain Health,7,4275,75,4117,83
2021/09/26 05:00:00+00,Southern Health-Santé Sud,31,8561,139,8217,205
2021/09/26 05:00:00+00,Winnipeg,22,34739,167,33757,815
2021/09/27 05:00:00+00,All,40,60340,504,58623,1213
2021/09/27 05:00:00+00,Interlake-Eastern,7,4487,40,4393,54
2021/09/27 05:00:00+00,Northern,3,8248,110,8082,56
2021/09/27 05:00:00+00,Prairie Mountain Health,1,4276,65,4128,83
2021/09/27 05:00:00+00,Southern Health-Santé Sud,17,8578,129,8244,205
2021/09/27 05:00:00+00,Winnipeg,12,34751,160,33776,815
2021/09/28 05:00:00+00,All,113,60453,541,58699,1213
2021/09/28 05:00:00+00,Interlake-Eastern,4,4491,41,4396,54
2021/09/28 05:00:00+00,Northern,20,8268,128,8084,56
2021/09/28 05:00:00+00,Prairie Mountain Health,18,4294,69,4142,83
2021/09/28 05:00:00+00,Southern Health-Santé Sud,43,8621,135,8281,205
2021/09/28 05:00:00+00,Winnipeg,28,34779,168,33796,815
2021/09/29 05:00:00+00,All,105,60558,592,58753,1213
2021/09/29 05:00:00+00,Interlake-Eastern,7,4498,43,4401,54
2021/09/29 05:00:00+00,Northern,31,8299,156,8087,56
2021/09/29 05:00:00+00,Prairie Mountain Health,20,4314,82,4149,83
2021/09/29 05:00:00+00,Southern Health-Santé Sud,31,8652,141,8306,205
2021/09/29 05:00:00+00,Winnipeg,16,34795,170,33810,815
2021/09/30 05:00:00+00,All,82,60640,594,58832,1214
2021/09/30 05:00:00+00,Interlake-Eastern,6,4504,44,4406,54
2021/09/30 05:00:00+00,Northern,8,8307,163,8088,56
2021/09/30 05:00:00+00,Prairie Mountain Health,14,4328,80,4165,83
2021/09/30 05:00:00+00,Southern Health-Santé Sud,35,8687,137,8344,206
2021/09/30 05:00:00+00,Winnipeg,19,34814,170,33829,815
2021/10/01 05:00:00+00,All,103,60743,605,58923,1215
2021/10/01 05:00:00+00,Interlake-Eastern,14,4518,51,4413,54
2021/10/01 05:00:00+00,Northern,15,8322,174,8092,56
2021/10/01 05:00:00+00,Prairie Mountain Health,15,4343,79,4181,83
2021/10/01 05:00:00+00,Southern Health-Santé Sud,38,8725,133,8385,207
2021/10/01 05:00:00+00,Winnipeg,21,34835,168,33852,815
2021/10/02 05:00:00+00,All,127,60870,653,59002,1215
2021/10/02 05:00:00+00,Interlake-Eastern,3,4521,50,4417,54
2021/10/02 05:00:00+00,Northern,22,8344,189,8099,56
2021/10/02 05:00:00+00,Prairie Mountain Health,13,4356,81,4192,83
2021/10/02 05:00:00+00,Southern Health-Santé Sud,49,8774,148,8419,207
2021/10/02 05:00:00+00,Winnipeg,40,34875,185,33875,815
2021/10/03 05:00:00+00,All,109,60979,692,59071,1216
2021/10/03 05:00:00+00,Interlake-Eastern,5,4526,48,4424,54
2021/10/03 05:00:00+00,Northern,13,8357,199,8102,56
2021/10/03 05:00:00+00,Prairie Mountain Health,32,4388,101,4204,83
2021/10/03 05:00:00+00,Southern Health-Santé Sud,37,8811,151,8452,208
2021/10/03 05:00:00+00,Winnipeg,22,34897,193,33889,815
2021/10/04 05:00:00+00,All,73,61052,701,59134,1217
2021/10/04 05:00:00+00,Interlake-Eastern,8,4534,54,4426,54
2021/10/04 05:00:00+00,Northern,16,8373,212,8105,56
2021/10/04 05:00:00+00,Prairie Mountain Health,7,4395,90,4222,83
2021/10/04 05:00:00+00,Southern Health-Santé Sud,19,8830,149,8473,208
2021/10/04 05:00:00+00,Winnipeg,23,34920,196,33908,816
2021/10/05 05:00:00+00,All,84,61136,700,59218,1218
2021/10/05 05:00:00+00,Interlake-Eastern,3,4537,55,4428,54
2021/10/05 05:00:00+00,Northern,13,8386,222,8108,56
2021/10/05 05:00:00+00,Prairie Mountain Health,21,4416,97,4236,83
2021/10/05 05:00:00+00,Southern Health-Santé Sud,28,8858,144,8505,209
2021/10/05 05:00:00+00,Winnipeg,19,34939,182,33941,816
2021/10/06 05:00:00+00,All,131,61267,701,59347,1219
2021/10/06 05:00:00+00,Interlake-Eastern,9,4546,49,4443,54
2021/10/06 05:00:00+00,Northern,38,8424,225,8143,56
2021/10/06 05:00:00+00,Prairie Mountain Health,20,4436,95,4258,83
2021/10/06 05:00:00+00,Southern Health-Santé Sud,35,8893,145,8539,209
2021/10/06 05:00:00+00,Winnipeg,29,34968,187,33964,817
2021/10/07 05:00:00+00,All,131,61398,753,59424,1221
2021/10/07 05:00:00+00,Interlake-Eastern,16,4562,61,4447,54
2021/10/07 05:00:00+00,Northern,37,8461,253,8152,56
2021/10/07 05:00:00+00,Prairie Mountain Health,16,4452,94,4275,83
2021/10/07 05:00:00+00,Southern Health-Santé Sud,45,8938,162,8565,211
2021/10/07 05:00:00+00,Winnipeg,17,34985,183,33985,817
2021/10/08 05:00:00+00,All,89,61487,762,59502,1223
2021/10/08 05:00:00+00,Interlake-Eastern,3,4565,61,4450,54
2021/10/08 05:00:00+00,Northern,29,8490,274,8160,56
2021/10/08 05:00:00+00,Prairie Mountain Health,18,4470,100,4287,83
2021/10/08 05:00:00+00,Southern Health-Santé Sud,25,8963,149,8602,212
2021/10/08 05:00:00+00,Winnipeg,14,34999,178,34003,818
2021/10/09 05:00:00+00,All,106,61593,792,59576,1225
2021/10/09 05:00:00+00,Interlake-Eastern,9,4574,67,4453,54
2021/10/09 05:00:00+00,Northern,13,8503,280,8167,56
2021/10/09 05:00:00+00,Prairie Mountain Health,12,4482,98,4301,83
2021/10/09 05:00:00+00,Southern Health-Santé Sud,41,9004,160,8630,214
2021/10/09 05:00:00+00,Winnipeg,31,35030,187,34025,818
2021/10/10 05:00:00+00,All,76,61669,787,59656,1226
2021/10/10 05:00:00+00,Interlake-Eastern,6,4580,68,4458,54
2021/10/10 05:00:00+00,Northern,18,8521,296,8168,57
2021/10/10 05:00:00+00,Prairie Mountain Health,14,4496,100,4313,83
2021/10/10 05:00:00+00,Southern Health-Santé Sud,24,9028,159,8655,214
2021/10/10 05:00:00+00,Winnipeg,14,35044,164,34062,818
2021/10/11 05:00:00+00,All,60,61729,789,59714,1226
2021/10/11 05:00:00+00,Interlake-Eastern,3,4583,69,4460,54
2021/10/11 05:00:00+00,Northern,4,8525,297,8171,57
2021/10/11 05:00:00+00,Prairie Mountain Health,11,4507,95,4329,83
2021/10/11 05:00:00+00,Southern Health-Santé Sud,25,9053,163,8676,214
2021/10/11 05:00:00+00,Winnipeg,17,35061,165,34078,818
2021/10/12 05:00:00+00,All,112,61841,820,59794,1227
2021/10/12 05:00:00+00,Interlake-Eastern,9,4592,74,4464,54
2021/10/12 05:00:00+00,Northern,47,8572,335,8180,57
2021/10/12 05:00:00+00,Prairie Mountain Health,11,4518,90,4345,83
2021/10/12 05:00:00+00,Southern Health-Santé Sud,32,9085,161,8710,214
2021/10/12 05:00:00+00,Winnipeg,13,35074,160,34095,819
2021/10/13 05:00:00+00,All,60,61901,819,59853,1229
2021/10/13 05:00:00+00,Interlake-Eastern,5,4597,75,4468,54
2021/10/13 05:00:00+00,Northern,21,8593,352,8183,58
2021/10/13 05:00:00+00,Prairie Mountain Health,5,4523,81,4359,83
2021/10/13 05:00:00+00,Southern Health-Santé Sud,16,9101,153,8733,215
2021/10/13 05:00:00+00,Winnipeg,13,35087,158,34110,819
2021/10/14 05:00:00+00,All,108,62009,836,59943,1230
2021/10/14 05:00:00+00,Interlake-Eastern,13,4610,82,4474,54
2021/10/14 05:00:00+00,Northern,19,8612,363,8191,58
2021/10/14 05:00:00+00,Prairie Mountain Health,17,4540,83,4374,83
2021/10/14 05:00:00+00,Southern Health-Santé Sud,41,9142,148,8779,215
2021/10/14 05:00:00+00,Winnipeg,18,35105,160,34125,820
2021/10/15 05:00:00+00,All,101,62110,858,60019,1233
2021/10/15 05:00:00+00,Interlake-Eastern,4,4614,80,4480,54
2021/10/15 05:00:00+00,Northern,17,8629,369,8201,59
2021/10/15 05:00:00+00,Prairie Mountain Health,12,4552,81,4387,84
2021/10/15 05:00:00+00,Southern Health-Santé Sud,39,9181,157,8808,216
2021/10/15 05:00:00+00,Winnipeg,29,35134,171,34143,820
2021/10/16 05:00:00+00,All,73,62183,850,60098,1235
2021/10/16 05:00:00+00,Interlake-Eastern,1,4615,67,4494,54
2021/10/16 05:00:00+00,Northern,13,8642,372,8211,59
2021/10/16 05:00:00+00,Prairie Mountain Health,17,4569,84,4400,85
2021/10/16 05:00:00+00,Southern Health-Santé Sud,24,9205,155,8834,216
2021/10/16 05:00:00+00,Winnipeg,18,35152,172,34159,821
2021/10/17 05:00:00+00,All,52,62235,821,60179,1235
2021/10/17 05:00:00+00,Interlake-Eastern,2,4617,64,4499,54
2021/10/17 05:00:00+00,Northern,2,8644,364,8221,59
2021/10/17 05:00:00+00,Prairie Mountain Health,10,4579,81,4413,85
2021/10/17 05:00:00+00,Southern Health-Santé Sud,29,9234,157,8861,216
2021/10/17 05:00:00+00,Winnipeg,9,35161,155,34185,821
2021/10/18 05:00:00+00,All,112,62347,853,60259,1235
2021/10/18 05:00:00+00,Interlake-Eastern,12,4629,75,4500,54
2021/10/18 05:00:00+00,Northern,36,8680,385,8236,59
2021/10/18 05:00:00+00,Prairie Mountain Health,8,4587,78,4424,85
2021/10/18 05:00:00+00,Southern Health-Santé Sud,38,9272,165,8891,216
2021/10/18 05:00:00+00,Winnipeg,18,35179,150,34208,821
2021/10/19 05:00:00+00,All,38,62385,841,60308,1236
2021/10/19 05:00:00+00,Interlake-Eastern,1,4630,74,4502,54
2021/10/19 05:00:00+00,Northern,2,8682,382,8241,59
2021/10/19 05:00:00+00,Prairie Mountain Health,4,4591,76,4430,85
2021/10/19 05:00:00+00,Southern Health-Santé Sud,19,9291,160,8914,217
2021/10/19 05:00:00+00,Winnipeg,12,35191,149,34221,821
2021/10/20 05:00:00+00,All,88,62473,775,60462,1236
2021/10/20 05:00:00+00,Interlake-Eastern,5,4635,70,4511,54
2021/10/20 05:00:00+00,Northern,18,8700,331,8310,59
2021/10/20 05:00:00+00,Prairie Mountain Health,6,4597,73,4439,85
2021/10/20 05:00:00+00,Southern Health-Santé Sud,45,9336,163,8956,217
2021/10/20 05:00:00+00,Winnipeg,14,35205,138,34246,821
2021/10/21 05:00:00+00,All,123,62596,800,60559,1237
2021/10/21 05:00:00+00,Interlake-Eastern,7,4642,72,4515,55
2021/10/21 05:00:00+00,Northern,29,8729,345,8325,59
2021/10/21 05:00:00+00,Prairie Mountain Health,17,4614,79,4450,85
2021/10/21 05:00:00+00,Southern Health-Santé Sud,39,9375,170,8988,217
2021/10/21 05:00:00+00,Winnipeg,31,35236,134,34281,821
2021/10/22 05:00:00+00,All,99,62695,825,60632,1238
2021/10/22 05:00:00+00,Interlake-Eastern,2,4644,72,4517,55
2021/10/22 05:00:00+00,Northern,17,8746,354,8333,59
2021/10/22 05:00:00+00,Prairie Mountain Health,15,4629,86,4458,85
2021/10/22 05:00:00+00,Southern Health-Santé Sud,50,9425,183,9024,218
2021/10/22 05:00:00+00,Winnipeg,15,35251,130,34300,821
2021/10/23 05:00:00+00,All,153,62848,882,60725,1241
2021/10/23 05:00:00+00,Interlake-Eastern,4,4648,73,4520,55
2021/10/23 05:00:00+00,Northern,26,8772,362,8350,60
2021/10/23 05:00:00+00,Prairie Mountain Health,13,4642,89,4468,85
2021/10/23 05:00:00+00,Southern Health-Santé Sud,55,9480,195,9065,220
2021/10/23 05:00:00+00,Winnipeg,55,35306,163,34322,821
2021/10/24 05:00:00+00,All,68,62916,881,60792,1243
2021/10/24 05:00:00+00,Interlake-Eastern,1,4649,72,4522,55
2021/10/24 05:00:00+00,Northern,9,8781,369,8352,60
2021/10/24 05:00:00+00,Prairie Mountain Health,14,4656,95,4476,85
2021/10/24 05:00:00+00,Southern Health-Santé Sud,31,9511,182,9108,221
2021/10/24 05:00:00+00,Winnipeg,13,35319,163,34334,822
2021/10/25 05:00:00+00,All,81,62997,883,60868,1246
2021/10/25 05:00:00+00,Interlake-Eastern,1,4650,73,4522,55
2021/10/25 05:00:00+00,Northern,16,8797,375,8361,61
2021/10/25 05:00:00+00,Prairie Mountain Health,12,4668,92,4491,85
2021/10/25 05:00:00+00,Southern Health-Santé Sud,42,9553,178,9153,222
2021/10/25 05:00:00+00,Winnipeg,10,35329,165,34341,823
2021/10/26 05:00:00+00,All,116,63113,914,60953,1246
2021/10/26 05:00:00+00,Interlake-Eastern,2,4652,74,4523,55
2021/10/26 05:00:00+00,Northern,53,8850,402,8387,61
2021/10/26 05:00:00+00,Prairie Mountain Health,13,4681,91,4505,85
2021/10/26 05:00:00+00,Southern Health-Santé Sud,34,9587,180,9185,222
2021/10/26 05:00:00+00,Winnipeg,14,35343,167,34353,823
2021/10/27 05:00:00+00,All,124,63237,954,61036,1247
2021/10/27 05:00:00+00,Interlake-Eastern,9,4661,82,4524,55
2021/10/27 05:00:00+00,Northern,33,8883,429,8393,61
2021/10/27 05:00:00+00,Prairie Mountain Health,21,4702,98,4518,86
2021/10/27 05:00:00+00,Southern Health-Santé Sud,52,9639,188,9229,222
2021/10/27 05:00:00+00,Winnipeg,9,35352,157,34372,823
2021/10/28 05:00:00+00,All,135,63372,989,61136,1247
2021/10/28 05:00:00+00,Interlake-Eastern,6,4667,79,4533,55
2021/10/28 05:00:00+00,Northern,20,8903,435,8407,61
2021/10/28 05:00:00+00,Prairie Mountain Health,6,4708,94,4528,86
2021/10/28 05:00:00+00,Southern Health-Santé Sud,81,9720,218,9280,222
2021/10/28 05:00:00+00,Winnipeg,22,35374,163,34388,823
2021/10/29 05:00:00+00,All,105,63477,1019,61209,1249
2021/10/29 05:00:00+00,Interlake-Eastern,12,4679,87,4537,55
2021/10/29 05:00:00+00,Northern,8,8911,437,8412,62
2021/10/29 05:00:00+00,Prairie Mountain Health,17,4725,101,4538,86
2021/10/29 05:00:00+00,Southern Health-Santé Sud,46,9766,230,9313,223
2021/10/29 05:00:00+00,Winnipeg,22,35396,164,34409,823
2021/10/30 05:00:00+00,All,122,63599,1055,61294,1250
2021/10/30 05:00:00+00,Interlake-Eastern,8,4687,92,4540,55
2021/10/30 05:00:00+00,Northern,5,8916,440,8414,62
2021/10/30 05:00:00+00,Prairie Mountain Health,6,4731,102,4543,86
2021/10/30 05:00:00+00,Southern Health-Santé Sud,79,9845,251,9370,224
2021/10/30 05:00:00+00,Winnipeg,24,35420,170,34427,823
2021/10/31 05:00:00+00,All,104,63703,1050,61399,1254
2021/10/31 05:00:00+00,Interlake-Eastern,15,4702,98,4549,55
2021/10/31 05:00:00+00,Northern,8,8924,437,8425,62
2021/10/31 05:00:00+00,Prairie Mountain Health,9,4740,99,4554,87
2021/10/31 05:00:00+00,Southern Health-Santé Sud,47,9892,246,9419,227
2021/10/31 05:00:00+00,Winnipeg,25,35445,170,34452,823
2021/11/01 05:00:00+00,All,119,63822,1080,61488,1254
2021/11/01 05:00:00+00,Interlake-Eastern,7,4709,99,4555,55
2021/11/01 05:00:00+00,Northern,30,8954,458,8434,62
2021/11/01 05:00:00+00,Prairie Mountain Health,17,4757,112,4558,87
2021/11/01 05:00:00+00,Southern Health-Santé Sud,47,9939,241,9471,227
2021/11/01 05:00:00+00,Winnipeg,18,35463,170,34470,823
2021/11/02 05:00:00+00,All,124,63946,1105,61585,1256
2021/11/02 05:00:00+00,Interlake-Eastern,5,4714,98,4561,55
2021/11/02 05:00:00+00,Northern,29,8983,471,8450,62
2021/11/02 05:00:00+00,Prairie Mountain Health,15,4772,117,4566,89
2021/11/02 05:00:00+00,Southern Health-Santé Sud,38,9977,237,9513,227
2021/11/02 05:00:00+00,Winnipeg,37,35500,182,34495,823
2021/11/03 05:00:00+00,All,149,64095,878,61957,1260
2021/11/03 05:00:00+00,Interlake-Eastern,17,4731,79,4597,55
2021/11/03 05:00:00+00,Northern,24,9007,280,8664,63
2021/11/03 05:00:00+00,Prairie Mountain Health,17,4789,111,4587,91
2021/11/03 05:00:00+00,Southern Health-Santé Sud,60,10037,235,9574,228
2021/11/03 05:00:00+00,Winnipeg,31,35531,173,34535,823
2021/11/04 05:00:00+00,All,125,64220,871,62086,1263
2021/11/04 05:00:00+00,Interlake-Eastern,8,4739,83,4601,55
2021/11/04 05:00:00+00,Northern,5,9012,281,8668,63
2021/11/04 05:00:00+00,Prairie Mountain Health,11,4800,110,4599,91
2021/11/04 05:00:00+00,Southern Health-Santé Sud,71,10108,243,9635,230
2021/11/04 05:00:00+00,Winnipeg,30,35561,154,34583,824
2021/11/05 05:00:00+00,All,179,64399,934,62199,1266
2021/11/05 05:00:00+00,Interlake-Eastern,10,4749,84,4610,55
2021/11/05 05:00:00+00,Northern,23,9035,289,8683,63
2021/11/05 05:00:00+00,Prairie Mountain Health,25,4825,121,4613,91
2021/11/05 05:00:00+00,Southern Health-Santé Sud,72,10180,264,9683,233
2021/11/05 05:00:00+00,Winnipeg,49,35610,176,34610,824
2021/11/06 05:00:00+00,All,147,64546,977,62302,1267
2021/11/06 05:00:00+00,Interlake-Eastern,23,4772,97,4620,55
2021/11/06 05:00:00+00,Northern,10,9045,290,8692,63
2021/11/06 05:00:00+00,Prairie Mountain Health,31,4856,141,4624,91
2021/11/06 05:00:00+00,Southern Health-Santé Sud,43,10223,267,9722,234
2021/11/06 05:00:00+00,Winnipeg,40,35650,182,34644,824
2021/11/07 05:00:00+00,All,180,64726,1047,62412,1267
2021/11/07 05:00:00+00,Interlake-Eastern,10,4782,102,4625,55
2021/11/07 05:00:00+00,Northern,7,9052,293,8696,63
2021/11/07 05:00:00+00,Prairie Mountain Health,31,4887,157,4639,91
2021/11/07 05:00:00+00,Southern Health-Santé Sud,69,10292,278,9780,234
2021/11/07 05:00:00+00,Winnipeg,63,35713,217,34672,824
2021/11/08 06:00:00+00,All,162,64888,1080,62540,1268
2021/11/08 06:00:00+00,Interlake-Eastern,16,4798,106,4637,55
2021/11/08 06:00:00+00,Northern,23,9075,300,8712,63
2021/11/08 06:00:00+00,Prairie Mountain Health,12,4899,148,4659,92
2021/11/08 06:00:00+00,Southern Health-Santé Sud,62,10354,288,9832,234
2021/11/08 06:00:00+00,Winnipeg,49,35762,238,34700,824
2021/11/09 06:00:00+00,All,139,65027,1095,62663,1269
2021/11/09 06:00:00+00,Interlake-Eastern,10,4808,108,4645,55
2021/11/09 06:00:00+00,Northern,5,9080,304,8713,63
2021/11/09 06:00:00+00,Prairie Mountain Health,24,4923,156,4674,93
2021/11/09 06:00:00+00,Southern Health-Santé Sud,69,10423,283,9906,234
2021/11/09 06:00:00+00,Winnipeg,31,35793,244,34725,824
2021/11/10 06:00:00+00,All,179,65206,1053,62884,1269
2021/11/10 06:00:00+00,Interlake-Eastern,19,4827,97,4675,55
2021/11/10 06:00:00+00,Northern,12,9092,241,8788,63
2021/11/10 06:00:00+00,Prairie Mountain Health,21,4944,141,4710,93
2021/11/10 06:00:00+00,Southern Health-Santé Sud,92,10515,322,9959,234
2021/11/10 06:00:00+00,Winnipeg,35,35828,252,34752,824
2021/11/11 06:00:00+00,All,167,65373,1116,62985,1272
2021/11/11 06:00:00+00,Interlake-Eastern,13,4840,95,4688,57
2021/11/11 06:00:00+00,Northern,13,9105,245,8797,63
2021/11/11 06:00:00+00,Prairie Mountain Health,20,4964,152,4718,94
2021/11/11 06:00:00+00,Southern Health-Santé Sud,81,10596,355,10007,234
2021/11/11 06:00:00+00,Winnipeg,40,35868,269,34775,824
2021/11/12 06:00:00+00,All,136,65509,1121,63115,1273
2021/11/12 06:00:00+00,Interlake-Eastern,7,4847,90,4700,57
2021/11/12 06:00:00+00,Northern,36,9141,275,8803,63
2021/11/12 06:00:00+00,Prairie Mountain Health,8,4972,140,4738,94
2021/11/12 06:00:00+00,Southern Health-Santé Sud,25,10621,334,10052,235
2021/11/12 06:00:00+00,Winnipeg,60,35928,282,34822,824
2021/11/13 06:00:00+00,All,105,65614,1142,63195,1277
2021/11/13 06:00:00+00,Interlake-Eastern,18,4865,98,4710,57
2021/11/13 06:00:00+00,Northern,1,9142,273,8806,63
2021/11/13 06:00:00+00,Prairie Mountain Health,18,4990,145,4749,96
2021/11/13 06:00:00+00,Southern Health-Santé Sud,23,10644,327,10080,237
2021/11/13 06:00:00+00,Winnipeg,45,35973,299,34850,824
2021/11/14 06:00:00+00,All,155,65769,1147,63342,1280
2021/11/14 06:00:00+00,Interlake-Eastern,6,4871,86,4728,57
2021/11/14 06:00:00+00,Northern,36,9178,297,8818,63
2021/11/14 06:00:00+00,Prairie Mountain Health,8,4998,135,4767,96
2021/11/14 06:00:00+00,Southern Health-Santé Sud,72,10716,343,10134,239
2021/11/14 06:00:00+00,Winnipeg,33,36006,286,34895,825
2021/11/15 06:00:00+00,All,114,65883,1156,63444,1283
2021/11/15 06:00:00+00,Interlake-Eastern,4,4875,83,4735,57
2021/11/15 06:00:00+00,Northern,0,9178,295,8820,63
2021/11/15 06:00:00+00,Prairie Mountain Health,25,5023,151,4776,96
2021/11/15 06:00:00+00,Southern Health-Santé Sud,55,10771,341,10190,240
2021/11/15 06:00:00+00,Winnipeg,30,36036,286,34923,827
2021/11/16 06:00:00+00,All,129,66012,1173,63553,1286
2021/11/16 06:00:00+00,Interlake-Eastern,15,4890,87,4746,57
2021/11/16 06:00:00+00,Northern,19,9197,310,8824,63
2021/11/16 06:00:00+00,Prairie Mountain Health,16,5039,146,4797,96
